id,ident,type,name,latitude_deg,longitude_deg,num_hangars,runaway_length,runaway_width
6844,05PA,heliport,Philadelphia Market Street Heliport,39.95479965,-75.17819977,9,,
6845,05PN,heliport,State Police Area Iii Heliport,40.30009842,-76.85800171,5,,
6846,05PS,small_airport,Mills Brothers Airport,40.14279938,-77.86190033,2,1259,6
6847,05S,small_airport,Vernonia Airfield,45.85150146,-123.2419968,4,1334,6
6848,05TA,small_airport,Brandes Air Field,29.8090992,-96.26509857,3,1308,6
6849,05TE,small_airport,Hilde-Griff Field,30.7220993,-97.79139709,4,1034,7
6850,05TN,closed,Thurmond Glenn Field,35.55699921,-89.55290222,2,,
6851,05TS,small_airport,Dew Drop Airport,33.12929916,-97.3585968,4,1017,7
6852,05TX,small_airport,Circle 'A' Ranch Airport,32.12919998,-97.40419769,2,1295,6
6853,05UT,small_airport,Oljato Airport,37.03329849,-110.3170013,3,1452,6
6854,05V,small_airport,Blanca Airport,37.41109848,-105.552002,2,1140,6
6855,05VA,small_airport,Providence Airport,37.2242012,-78.41860199,4,1056,5
6856,05VT,heliport,Port of Highgate Springs Heliport,45.01330185,-73.08670044,6,,
6857,05WA,heliport,Sacred Heart Medical Center Helistop,47.64820099,-117.4140015,12,,
6858,05WI,small_airport,Ames Private Airport,42.65110016,-88.74590302,2,1179,6
45907,05WN,small_airport,Flat Creek Field,48.702222,-118.0475,4,1460,5
6859,05XS,small_airport,Johnson Memorial Airport,33.07929993,-91.54319763,4,1166,7
6860,05Y,small_airport,Henning Municipal Airport,46.30379868,-95.4394989,2,1360,6
45272,06AK,small_airport,June Lake Airpark,61.627619,-149.575331,3,1441,5
6861,06AL,heliport,Brown Stagefield Army Heliport,31.38839912,-85.97239685,9,,
6862,06AR,small_airport,Bondair Airport,35.54449844,-92.18489838,4,1253,5
6863,06AZ,heliport,Mercy Gilbert Medical Center Heliport,33.28580093,-111.7529984,3,,
6864,06B,seaplane_base,Lucky Landing Marina and Seaplane Base,44.9070015,-68.80500031,3,,
6865,06CA,heliport,Sce Solar I Heliport,34.87080002,-116.8339996,9,,
6866,06CL,heliport,Abc7-Tv Heliport,35.15719986,-118.2890015,9,,
6867,06CO,small_airport,Jecan Airport,37.38750076,-103.6910019,3,1485,7
6868,06FA,small_airport,William P Gwinn Airport,26.90839958,-80.3289032,2,1107,7
6869,06FD,small_airport,Grass Roots Airpark,28.64170074,-81.88500214,2,1294,6
6870,06FL,heliport,Morton Plant Hospital Heliport,27.95339966,-82.8042984,11,,
6871,06GA,heliport,Smith Heliport,33.7533989,-84.16210175,9,,
6872,06I,seaplane_base,Patoka Reservoir Landing Area Seaplane Base,38.4333992,-86.69110107,3,,
6873,06IA,small_airport,Rich Field,41.84140015,-91.83429718,3,1491,5
6874,06ID,small_airport,Larkin Airport,43.46269989,-116.3590012,2,1270,6
6875,06IL,small_airport,Humm Airport,41.59949875,-88.86990356,4,1393,6
6876,06IN,small_airport,Ellis Fly-In Airport,39.28279877,-87.3035965,3,1466,6
6877,06IS,small_airport,Sinele Strip,40.54639816,-91.27429962,2,1130,7
6878,06KS,heliport,Riverside Hospital Airlift Heliport,37.69580078,-97.37249756,10,,
6879,06KY,heliport,Falcon Heliport,37.52590179,-83.34519958,8,,
6880,06LA,heliport,Panther Helicopters Inc Heliport,29.84600067,-90.02780151,6,,
6881,06LL,heliport,Hammersmith Heliport,41.87360001,-88.49690247,5,,
6882,06LS,heliport,Tembec Heliport,30.70789909,-91.32019806,12,,
6883,06MA,heliport,The Barn Heliport,42.69060135,-71.60900116,3,,
6884,06MD,heliport,Bayview Heliport,39.29140091,-76.5463028,10,,
6885,06MI,heliport,W A Foote Memorial Hospital Heliport,42.25109863,-84.3914032,7,,
6886,06MN,small_airport,Pike Field Airport,47.65190125,-92.41670227,3,1130,7
6887,06MO,small_airport,Noahs Ark Airport,39.23059845,-94.80439758,4,1401,5
6888,06MT,small_airport,Torgerson Airport,48.55830002,-112.1090012,4,1426,5
6889,06N,small_airport,Randall Airport,41.43199921,-74.39160156,3,1401,5
6890,06NC,small_airport,Tailwinds Airport,34.82749939,-78.93029785,3,1109,6
6891,06ND,small_airport,Fitterer's Strip,46.74890137,-101.6689987,2,1041,7
6892,06NE,heliport,St Marys Hospital Heliport,40.68000031,-95.86170197,8,,
6893,06NH,small_airport,Cole Farm Airport,42.92839813,-70.97309875,4,1405,6
6894,06NJ,heliport,Chemical Bank - New Jersey Na Heliport,39.95009995,-74.99960327,8,,
6895,06NY,small_airport,Murphy Field,42.84280014,-76.44529724,4,1451,5
6896,06O1,heliport,Saint Elizabeth Medical Center Heliport,41.1147995,-80.65699768,11,,
6897,06OH,small_airport,Hal Joy Airfield,41.50979996,-80.59120178,4,1401,6
6898,06OI,small_airport,Green Acres Airport,39.73479843,-84.38220215,2,1321,7
6899,06OK,heliport,Albert Lodge Heliport,36.54169846,-94.83360291,4,,
6900,06OR,small_airport,Hayden Mountain Airport,45.46509933,-123.0800018,3,1289,7
6901,06PA,small_airport,Freefall Oz Airport,42.00839996,-78.25810242,4,1112,5
45764,06PN,heliport,Schiavoni Heliport,40.382733,-76.772533,9,,
6902,06PS,heliport,Cherokee Island Castle Heliport,40.40230179,-79.9213028,12,,
6903,06R,small_airport,Grawunder Field,29.94190025,-96.24610138,4,1046,6
6904,06SN,small_airport,Beyer Farm Airport,37.58390045,-97.25309753,4,1424,6
6905,06TA,small_airport,Glaser Field,30.90850067,-97.11689758,2,1402,7
6906,06TE,small_airport,Ainsworth Airport,30.31270027,-95.02690125,3,1014,7
6907,06TN,small_airport,Hunter STOLport,35.69729996,-86.95690155,3,1048,7
6908,06TS,small_airport,Roscoe Mc Connico Airport,32.12070084,-96.17910004,2,1328,6
6909,06TX,small_airport,Diamond N Ranch Airport,30.05760002,-95.81289673,3,1394,6
6910,06VA,small_airport,Mount Horeb Field,38.24900055,-78.8553009,3,1210,7
6911,06WA,heliport,N A Degerstrom Yard Heliport,47.68629837,-117.197998,7,,
6912,06WI,small_airport,Young Private Airport,45.66270065,-92.45020294,4,1316,6
15372,06WN,small_airport,Western Airpark,46.92499924,-122.5530014,3,1331,5
6913,06XS,small_airport,Campbell Field,33.3246994,-97.04419708,3,1163,6
6914,06Y,small_airport,Herman Municipal Airport,45.83000183,-96.16059875,2,1151,7
6915,07AL,heliport,Tac X Stagefield Army Heliport,31.12520027,-85.97910309,4,,
6916,07AR,small_airport,Morrilton Airport,35.19449997,-92.80020142,2,1226,7
6917,07AZ,closed,John C Lincoln Hospital Heliport,33.56669998,-112.0690002,1,,
6918,07B,small_airport,Blue Hill Airport,44.44800186,-68.56970215,3,1466,5
6919,07CA,heliport,West Side Hospital Heliport,35.13890076,-119.4509964,5,,
6920,07CL,small_airport,Richvale Airport,39.49769974,-121.7710037,2,1410,7
6921,07CO,small_airport,Comanche Creek Airport,39.2635994,-104.427002,2,1182,7
6922,07CT,closed,Tnt Heliport,41.45289993,-72.24960327,2,,
6923,07D,small_airport,Tackaberry Airport,43.0644989,-82.72380066,2,1381,5
6924,07FA,small_airport,Ocean Reef Club Airport,25.3253994,-80.27480316,2,1175,6
6925,07FD,small_airport,Flying G Ranch STOLport,30.41799927,-83.28379822,2,1131,6
6926,07FL,heliport,Southwest Florida Regional Medical Center Heliport,26.60540009,-81.85949707,4,,
6927,07GA,small_airport,Alcovy Airport,33.67499924,-83.76309967,4,1481,6
6928,07I,seaplane_base,Lake Monroe Seaplane Base,39.05870056,-86.44609833,3,,
6929,07ID,small_airport,Interstate Airport,42.27819824,-113.3050003,3,1148,5
6930,07II,heliport,St Vincent Jennings Hospital Heliport,39.01060104,-85.64080048,3,,
6931,07IN,small_airport,Gray Airport,39.57369995,-85.91390228,2,1353,5
6932,07K,small_airport,Central City Municipal - Larry Reineke Field,41.11259842,-98.05169678,2,1334,7
6933,07KS,small_airport,Heape Field,37.73419952,-96.93669891,3,1095,5
6934,07KY,small_airport,Blue Lick Airport,38.08060074,-85.69329834,2,1067,6
6935,07LA,heliport,Air Oil Inc Nr 1 Heliport,29.93709946,-90.18370056,5,,
6936,07LS,heliport,LA State Police Troop F Heliport,32.51810074,-91.98899841,9,,
6937,07MA,heliport,West Pond Heliport,41.91699982,-70.70950317,8,,
6938,07MD,small_airport,Baugher's Orchard Airport,39.60829926,-77.05190277,2,1375,5
6939,07ME,heliport,Westbrook Heliport,43.73830032,-70.33920288,11,,
6940,07MI,small_airport,Scott Airstrip,43.86420059,-85.02390289,2,1415,6
6941,07MN,small_airport,Dairyview Airport,44.05500031,-95.90950012,3,1372,6
6942,07MO,small_airport,Lake Sexton Airport,38.65000153,-93.61689758,3,1288,5
6943,07MT,small_airport,Glasgow Industrial Airport,48.42110062,-106.5279999,2,1344,5
6944,07N,small_airport,Bermudian Valley Airpark,40.01679993,-77.00389862,4,1010,5
6945,07NC,small_airport,Hawks Meadow Airport,34.83319855,-80.75119781,4,1146,7
6946,07NH,seaplane_base,Diving Rock Seaplane Base,43.17559814,-72.06390381,3,,
6947,07NJ,heliport,Palisades General Hospital Heliport,40.79180145,-73.99539948,5,,
6948,07NY,heliport,Mmc Heliport,42.66640091,-74.76499939,7,,
6949,07OH,heliport,Tennessee Gas Heliport,39.93730164,-81.6835022,5,,
6950,07OK,small_airport,Pleasant Valley Airport,34.63339996,-99.03369904,3,1064,6
6951,07OR,small_airport,Bruce's Airport,45.42179871,-122.6200027,4,1276,5
45747,07PN,small_airport,Folmar Airport,40.998889,-78.125278,4,1143,6
6952,07SN,small_airport,Churchill Airport,39.77280045,-99.36009979,3,1356,6
6953,07TA,small_airport,Salaika Aviation Airport,29.2404995,-95.34470367,4,1367,6
6954,07TE,small_airport,Cuddihy Field,27.72109985,-97.51280212,3,1459,7
6955,07TN,small_airport,Corntassel Airport,35.5685997,-84.2410965,2,1457,6
6956,07TS,small_airport,Cross-Country Estates Airport,30.625,-97.57279968,2,1051,6
6957,07TX,heliport,Pecks Heliport,33.18399811,-96.44799805,9,,
6958,07VA,small_airport,Alpha Hotel Airport,36.81959915,-78.78309631,2,1134,6
6959,07VT,small_airport,Meadow STOLport,44.44720078,-72.91470337,3,1494,7
6960,07WA,heliport,Deaconess Medical Center Heliport,47.65179825,-117.4250031,9,,
6961,07WI,small_airport,Bartell Strip,42.96530151,-88.39150238,2,1465,5
6962,07XS,heliport,Allen Ponderosa Heliport,32.54219818,-97.39170074,3,,
6963,07Y,small_airport,Hill City-Quadna Mountain Airport,46.95550156,-93.59690094,4,1121,7
45248,08AK,small_airport,Fisher Airport,61.569639,-149.724439,2,1305,6
6964,08AR,heliport,Crittenden Regional Hospital Heliport,35.141944,-90.19,4,,
6965,08AZ,heliport,Mesa Police Heliport,33.41740036,-111.836998,10,,
6966,08B,small_airport,Merrymeeting Field,44,-69.88710022,4,1258,7
6967,08CA,heliport,Pg & E Co. Placerville Svc Center Heliport,38.69490051,-120.8270035,7,,
6968,08CL,small_airport,Kistler Ranch Airport,37.85960007,-120.5540009,4,1214,5
45316,08CN,heliport,Tulare Motor Sports #1 Heliport,36.172031,-119.306181,3,,
6969,08CO,small_airport,Terra Firma Airport,38.73249817,-104.0410004,4,1333,5
6970,08CT,seaplane_base,Seavair's Landing Seaplane Base,41.89599991,-73.0931015,3,,
6971,08F,small_airport,City of Coalgate Airport,34.53179932,-96.23310089,2,1045,7
6972,08FA,small_airport,Duda Airstrip,26.57979965,-81.48370361,4,1253,6
6973,08FD,small_airport,Sunniland Ranch Airport,27.36310005,-80.77279663,3,1495,6
6974,08FL,small_airport,J. H. Hendrie Farms Airport,27.08449936,-81.3286972,3,1034,5
6975,08G,heliport,Salt Fork Lodge Heliport,40.11090088,-81.52619934,8,,
6976,08GA,small_airport,Sapelo Island Airport,31.42580032,-81.2858963,2,1443,6
6977,08ID,small_airport,Symms Airport,43.56930161,-116.7770004,3,1130,5
6978,08II,heliport,Lagrange Hospital Heliport,41.64590073,-85.42639923,9,,
6979,08IL,small_airport,Harms Airstrip,41.57699966,-89.79399872,3,1383,6
45416,08IN,seaplane_base,Winona Lake Seaplane Base,41.223056,-85.830556,3,,
6980,08IS,small_airport,Hemmer RLA Restricted Landing Area,37.97779846,-89.20290375,4,1420,5
6981,08KS,small_airport,Alderson Airport,39.03469849,-97.58000183,3,1327,6
6982,08KY,small_airport,Boss Airport,36.97259903,-84.62609863,2,1000,6
6983,08LA,heliport,Air Oil Inc Nr 2 Heliport,29.95299911,-90.18260193,3,,
6984,08LL,small_airport,Sauer Airport,41.07529831,-88.48919678,3,1390,5
6985,08LS,small_airport,Aeleron Airport,30.40360069,-92.02359772,2,1040,7
6986,08MA,small_airport,Wormid Airport,42.29399872,-71.49620056,2,1310,5
6987,08MD,heliport,St Joseph Hospital Heliport,39.38830185,-76.61000061,12,,
6988,08ME,small_airport,Lindbergh Airport,44.81420135,-70.34529877,4,1198,5
6989,08MI,heliport,Sparrow Hospital Heliport,42.73419952,-84.53659821,6,,
6990,08MN,seaplane_base,Christenson Point Seaplane Base,47.66939926,-93.05439758,3,,
6991,08MO,small_airport,Twin Oaks Airport,37.39559937,-94.28379822,3,1004,5
6992,08MS,small_airport,Williams Field,34.66220093,-89.86830139,4,1055,7
6993,08MT,small_airport,Clark Airport,47.06389999,-108.8170013,3,1382,6
6994,08N,small_airport,Keller Brothers Airport,40.29180145,-76.32879639,3,1247,6
6995,08NC,small_airport,Whiteheart Farm Airport,36.06760025,-80.46559906,4,1174,6
6996,08ND,small_airport,Brecht Strip,47.32310104,-102.0979996,3,1473,7
6997,08NE,small_airport,Laurel Municipal Airport,42.43170166,-97.07949829,2,1290,7
6998,08NH,heliport,Memorial Hospital Heliport,44.06129837,-71.13580322,12,,
6999,08NJ,heliport,St Barnabas Medical Center Heliport,40.76259995,-74.30400085,7,,
7000,08NY,small_airport,Md1 Airport,41.36809921,-74.50559998,3,1418,5
7001,08OH,small_airport,Kenley Airport,41.29169846,-80.56369781,3,1077,7
7002,08OK,small_airport,Parks Airport,34.93149948,-95.25830078,4,1021,6
7003,08OR,small_airport,Saxon Sycan Airport,42.83929825,-121.1169968,4,1229,5
7004,08PA,heliport,Pocono Raceway Heliport,41.0583992,-75.49960327,11,,
7005,08PN,heliport,Thomson Heliport,40.04589844,-76.28079987,8,,
7006,08R,small_airport,Richmond Airport,41.48949814,-71.62059784,3,1301,6
7007,08TA,heliport,Rancho Del Lago Heliport,29.95190048,-98.22450256,11,,
7008,08TE,small_airport,B. J. Mc Combs Sisterdale Airport,29.97599983,-98.74359894,4,1334,6
7009,08TS,small_airport,Puesta Del Sol Airport,26.88780022,-98.50720215,4,1485,6
7010,08TX,small_airport,Cross Wind Airport,32.85820007,-97.74749756,2,1387,7
7011,08U,small_airport,Stevens-Crosby Airport,41.51570129,-115.8600006,2,1320,6
7012,08VA,small_airport,Springwood Airstrip,37.55400085,-79.74980164,3,1034,6
7013,08WA,heliport,Manchester Laboratory Heliport,47.57429886,-122.5479965,10,,
7014,08WI,closed,Pierick Airport,43.04359818,-90.35510254,2,,
7015,08XS,small_airport,Peterson Airport,29.10810089,-95.77749634,2,1330,7
45270,09AK,small_airport,West Beaver Airport,61.589361,-149.847333,4,1233,7
7016,09AR,heliport,Magnolia Hospital Heliport,33.27320099,-93.23989868,10,,
7017,09AZ,small_airport,Stronghold Airport,31.9253006,-110.038002,4,1403,6
7018,09CA,heliport,Mee Memorial Hospital Heliport,36.20830154,-121.1320038,6,,
7019,09CL,small_airport,Alta Sierra Airport,39.11380005,-121.0569992,4,1119,5
45317,09CN,heliport,Tulare Motor Sports #2 Heliport,36.182556,-119.313572,9,,
7020,09CO,small_airport,Cottonwood Field,38.05559921,-103.6529999,2,1485,5
7021,09FA,small_airport,Placid Lakes Airport,27.24559975,-81.4131012,4,1288,5
7022,09FD,small_airport,Cheryl-Lane Landings Airport,28.67110062,-82.08730316,3,1096,7
7023,09FL,small_airport,Sunnybreeze Airport,27.05559921,-81.97059631,2,1299,5
7024,09GA,small_airport,Sunbelt Strip,31.11129951,-83.68409729,3,1170,7
7025,09I,seaplane_base,International Falls Seaplane Base,48.60580063,-93.3707962,3,,
7026,09IA,small_airport,Skydive Iowa Airport,41.74580002,-92.40930176,4,1061,5
7027,09ID,small_airport,Taylor Ranch Landing Area Airport,45.10390091,-114.8550034,3,1500,5
7028,09II,small_airport,Gibbons Field,38.44729996,-86.44499969,2,1259,7
7029,09IL,heliport,Silver Cross Hospital Heliport,41.53639984,-88.05259705,7,,
7030,09IN,small_airport,Gordon Airport,41.1208992,-85.42500305,2,1246,7
7031,09IS,heliport,Swedish American Heliport,42.26499939,-89.07430267,8,,
7032,09KS,small_airport,Coffman Airport,38.70700073,-95.13829803,2,1431,7
7033,09KY,heliport,Baptist Hospital East Heliport,38.23899841,-85.63939667,3,,
7034,09LA,heliport,Era Helicopters Fourchon Helibase Heliport,29.12330055,-90.2016983,4,,
7035,09LL,small_airport,Pine Hill Airport,42.4681015,-88.74320221,2,1472,5
7036,09LS,heliport,West Feliciana Sheriff's Office Heliport,30.82439995,-91.38459778,9,,
7037,09MA,small_airport,Kallander Field,42.3042984,-71.50589752,2,1055,5
7038,09ME,small_airport,Perrotti Skyranch Airfield,43.34080124,-70.85469818,2,1192,5
7039,09MI,heliport,Michigan National Guard Headquarters Heliport,42.70809937,-84.56079865,3,,
7040,09MN,small_airport,W Johnson Field,44.77999878,-95.66359711,3,1100,6
7041,09MO,small_airport,Hogue Farm Airport,37.3783989,-93.36329651,4,1084,7
7042,09N,small_airport,Airhaven Airport,41.83259964,-73.87599945,3,1341,6
7043,09NC,small_airport,William Irving Lewis Airport,35.32929993,-79.02999878,3,1498,6
7044,09NE,small_airport,Summer Hill Farm Airport,41.33330154,-96.19360352,2,1077,5
7045,09NJ,heliport,Stonebridge Farm Helistop,40.65370178,-74.68650055,3,,
7046,09NY,heliport,Spring Lake Fire Department Heliport,41.92890167,-74.04889679,5,,
7047,09OK,small_airport,Ragtime Aerodrome,36.35449982,-95.86389923,3,1164,7
7048,09OR,heliport,Mid-Columbia Medical Center Heliport,45.65710068,-121.1449966,3,,
7049,09PA,small_airport,Eagle Field,40.82699966,-77.98809814,2,1260,6
7050,09PN,heliport,Hundley Residence Heliport,40.56200027,-75.1427002,7,,
7051,09S,small_airport,Sullivan Lake State Airport,48.84090042,-117.2839966,2,1059,6
14580,09TA,small_airport,Lazy G Bar Ranch Airport,33.28210068,-97.49700165,2,1337,6
7052,09TE,small_airport,Running M Ranch Airport,32.26679993,-97.86699677,4,1424,7
7053,09TN,heliport,Univ of Tennessee Medical Center Heliport,35.94169998,-83.94400024,5,,
7054,09TS,small_airport,Pitcock Rosillos Mountain Ranch Airport,29.48240089,-103.1650009,3,1229,7
7055,09TX,small_airport,Smokey Mtn Ranch Airport,30.7390995,-102.0240021,4,1357,5
7056,09VA,small_airport,Alum Ridge STOLport,36.97650146,-80.49389648,3,1102,7
7057,09VG,heliport,Augusta Medical Center Heliport,38.09080124,-78.98500061,12,,
7058,09W,heliport,South Capitol Street Heliport,38.86869812,-77.00749969,6,,
7059,09WA,heliport,Holy Family Hospital Heliport,47.71039963,-117.4069977,8,,
7060,09WI,small_airport,Parkway Farm Strip,44.00360107,-91.30760193,2,1114,5
7061,09XS,heliport,Baptist Medical Center Heliport,29.43300056,-98.49220276,12,,
7062,09Y,seaplane_base,Wipline Seaplane Base,44.8166008,-93.01550293,3,,
7063,0AK,small_airport,Pilot Station Airport,61.93460083,-162.8999939,4,1488,7
7064,0AK0,small_airport,Scotts Airport,64.39250183,-146.8619995,2,1127,5
7065,0AK1,small_airport,Anderson Lake Airport,61.6169014,-149.3220062,3,1319,7
45273,0AK2,small_airport,Yentna Bend Strip,61.725556,-150.678611,2,1150,6
7066,0AK3,small_airport,Parker Lake Airport,62.03590012,-150.4940033,4,1351,6
7067,0AK5,small_airport,Young Creek Airport,61.35649872,-142.7330017,2,1148,6
7068,0AK6,small_airport,Victory Airport,61.80339813,-147.9440002,4,1003,6
7069,0AK7,small_airport,Bradley Lake Hydroelectri Project Airstrip,59.77610016,-150.9589996,4,1368,6
7070,0AK8,heliport,Pollux Heliport,64.89579773,-147.496994,6,,
7071,0AK9,small_airport,Falcon Lake Strip,61.33259964,-150.0590057,3,1372,5
7072,0AL0,heliport,Huntsville Field,34.68840027,-86.58889771,9,,
7073,0AL1,small_airport,Resort Airport,30.44389915,-87.6568985,2,1134,6
7074,0AL2,heliport,Clay County Hospital Heliport,33.27500153,-85.83329773,8,,
7075,0AL3,heliport,Hospital Pad Heliport,31.43059921,-86.94029999,3,,
7076,0AL4,heliport,B.M.C. - De Kalb Heliport,34.44079971,-85.75640106,12,,
7077,0AL5,small_airport,Flomaton Airport,31.03219986,-87.25279999,4,1239,7
7078,0AL6,heliport,D.W. Mcmillian Memorial Hospital Heliport,31.12719917,-87.07330322,5,,
7079,0AL7,heliport,Gadsden Regl Medical Center Heliport,34.00830078,-85.96530151,3,,
7080,0AL8,heliport,Brookwood Medical Center Heliport,33.46390152,-86.77310181,5,,
7081,0AL9,small_airport,Wilson Creek Airport,34.84999847,-87.63249969,4,1339,6
7082,0AR0,heliport,Smh Heliport,36.18149948,-94.13710022,5,,
7083,0AR1,small_airport,Hooterville South Airport,35.09469986,-93.20200348,3,1304,5
